filename	read_id	run_id	channel	start_time	duration	num_events	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	complement_start	num_events_complement	complement_duration	num_called_complement	sequence_length_complement	mean_qscore_complement	strand_score_complement	sequence_length_2d	mean_qscore_2d
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch393_read15945_strand.fast5	5a41db1a-c932-41ae-b1b1-631251b99065	ef76f479cb7e67828f17075c463bd69de4a0bbcb	393	135414.39775	8.66225	3310	1.1545	3310	7.50775	3199	2421	9.783	-0.9348	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch481_read16148_strand.fast5	e2701a80-0800-47a2-9189-7d59d5c13f1b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	481	125774.2145	5.24475	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch223_read20847_strand.fast5	9c9e5886-e48d-488d-b04b-5c4dc9d6dd94	ef76f479cb7e67828f17075c463bd69de4a0bbcb	223	133559.59775	140.2465	58103	0.0	58103	140.2465	50199	4407	4.683	-1.3206	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch47_read20954_strand.fast5	d267fba6-c893-40cb-b1a8-c590f7c4ff5c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	47	144854.80525	19.41525	5597	5.2455	2612	6.1645	1996	539	5.459	-1.2879	13.09125	2372	6.324	1952	22	5.643	-0.5314	74	6.836
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch411_read17459_strand.fast5	528adbcc-09d9-4b2f-b83b-9d3d7f1c4f7f	ef76f479cb7e67828f17075c463bd69de4a0bbcb	411	124347.715	10.50025	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch279_read47705_strand.fast5	1b7d0da7-7f67-4d52-ba52-e8cd7100774a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	279	124947.716	8.434	1667	4.34925	1667	4.08475	1434	144	4.553	-1.6774	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch153_read226223_strand.fast5	dd42da44-905e-4a4b-9d6f-c5b188e63cde	ef76f479cb7e67828f17075c463bd69de4a0bbcb	153	135258.8615	1.15825	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch452_read17598_strand.fast5	327676fc-2722-411e-8a64-3fcae6529fa6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	452	132211.35425	10.2455	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch32_read131345_strand.fast5	044d7351-bd63-4f8d-8339-01f57fd56cac	ef76f479cb7e67828f17075c463bd69de4a0bbcb	32	135871.09125	29.77075	11266	0.0	11266	29.77075	10361	555	6.149	-1.0583	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch229_read24825_strand.fast5	819d0943-19ad-4c26-b66a-b203711699bb	ef76f479cb7e67828f17075c463bd69de4a0bbcb	229	126503.738	37.786	16882	0.36175	8778	19.4845	8095	4073	6.267	-1.6777	20.0445	8024	17.7415	7330	4250	6.059	-1.8127	4014	6.052
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch220_read18354_strand.fast5	67d22554-b6c1-4824-b9ee-3cd1ee57fa81	ef76f479cb7e67828f17075c463bd69de4a0bbcb	220	124108.18325	9.6715	4063	0.4065	3404	7.682	3290	2193	10.647	-0.7896	8.1765	620	1.495	601	460	8.921	-0.9594	463	14.426
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch64_read16861_strand.fast5	6c541130-02aa-4c57-8f65-52f1c30b17a3	ef76f479cb7e67828f17075c463bd69de4a0bbcb	64	132785.09775	50.20725	14655	6.28075	14655	43.9265	13387	2601	7.431	-1.2639	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch162_read15672_strand.fast5	93d8adc4-ede3-4509-b99e-b0748e955520	ef76f479cb7e67828f17075c463bd69de4a0bbcb	162	137054.08525	45.49475	20661	0.0155	20661	45.47925	18105	2642	4.512	-1.5682	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch64_read15520_strand.fast5	b7f547cb-ca13-4632-939f-ad25ad4775cf	ef76f479cb7e67828f17075c463bd69de4a0bbcb	64	127033.405	18.666	7803	0.6475	6149	14.132	5670	3600	9.272	-0.9629	14.8565	1620	3.8095	1564	1147	10.651	-0.7385	1132	10.666
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch310_read24049_strand.fast5	0255aa1c-10e9-4f14-973a-01a9f2728b4e	ef76f479cb7e67828f17075c463bd69de4a0bbcb	310	137514.43175	3.92075	1728	0.024	1728	3.89675	1628	1044	8.587	-1.0853	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch182_read23823_strand.fast5	b22fba20-ab6b-450c-84be-ec0a35ad35bf	ef76f479cb7e67828f17075c463bd69de4a0bbcb	182	131801.2955	35.69475	15235	0.0	15235	35.69475	14776	8702	9.46	-0.9981	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch187_read57379_strand.fast5	c6291525-b024-47c9-b7a5-b1dea59be6d3	ef76f479cb7e67828f17075c463bd69de4a0bbcb	187	122965.361	4.55225	1968	0.20325	1968	4.349	1942	1397	11.47	-0.6385	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read223322_strand.fast5	384c0df0-6d75-4080-854b-9147989633fc	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	130962.19875	6.93475	3152	0.12475	3152	6.81	3070	2241	10.082	-0.8382	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch322_read16652_strand.fast5	5df886ec-1541-4085-a0e8-056c75794967	ef76f479cb7e67828f17075c463bd69de4a0bbcb	322	142391.0635	1.85	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch49_read19704_strand.fast5	e58010b6-6b2e-4882-b12f-bbfe366bfa64	ef76f479cb7e67828f17075c463bd69de4a0bbcb	49	127240.8545	2.04875	776	0.29225	424	0.95375	419	298	12.063	-0.4932	1.321	320	0.72775	304	240	8.73	-0.9751	248	14.192
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch99_read13642_strand.fast5	fa05033e-5b6a-4ccd-adc5-3e2da877639b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	99	126395.2195	56.779	24867	0.0	13228	30.40175	12708	8160	10.935	-0.7564	30.54675	11578	26.23225	11289	8162	10.857	-0.7454	8051	15.134
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch182_read23175_strand.fast5	5e6322cc-9afc-4ac5-8790-22a8aba20288	ef76f479cb7e67828f17075c463bd69de4a0bbcb	182	128737.23425	11.42525	4920	0.06725	4920	11.358	4832	2971	10.622	-0.7844	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read25019_strand.fast5	eb28fad2-eed9-48ee-96b7-6393266636e7	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	127128.7905	30.054	13106	0.0	13106	30.054	11823	7595	7.026	-1.4691	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch50_read14187_strand.fast5	a8724409-e586-4543-9e6d-4b4c6488c2ed	ef76f479cb7e67828f17075c463bd69de4a0bbcb	50	145994.54	27.015	11244	0.61025	5227	11.85675	5112	3615	11.025	-0.7248	12.54325	5984	14.47175	5757	3527	11.445	-0.7552	3518	15.984
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch234_read16014_strand.fast5	9965f20b-d2f2-4b62-9998-6b601c431d8c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	234	134507.099	29.7415	12025	0.0	12025	29.7415	10056	1642	4.621	-1.6331	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26267_strand.fast5	a7de2f31-5d60-44e3-a208-dea0dace4af9	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	131613.16625	2.21575	973	0.0	973	2.21575	829	575	7.182	-1.4411	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26945_strand.fast5	34447762-b17a-459c-86c5-47fd17ccf694	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	133913.64025	42.877	18255	0.771	14578	33.666	13578	8556	7.712	-1.3005	34.52475	3640	8.35225	3431	2290	7.621	-1.3298	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch182_read21537_strand.fast5	ae9c5a6e-0918-4206-a1a0-ba87888e8e70	ef76f479cb7e67828f17075c463bd69de4a0bbcb	182	124180.709	8.18175	3546	0.03	3546	8.15175	3375	2160	9.926	-0.8552	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch437_read17216_strand.fast5	41b64342-8939-43e8-b61e-744f7346bc2e	ef76f479cb7e67828f17075c463bd69de4a0bbcb	437	139258.063	8.79175	3861	0.30825	3861	8.4835	3760	2632	10.297	-0.8279	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch186_read24120_strand.fast5	86f8c8b2-b3d7-424f-9d78-4347f6668eee	ef76f479cb7e67828f17075c463bd69de4a0bbcb	186	145883.637	72.53025	24811	13.9525	13585	32.78775	13082	7548	10.011	-0.9271	46.847	11179	25.68325	11073	7342	10.467	-0.8063	7237	13.473
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch44_read12460_strand.fast5	c61897a2-4001-4789-ba1b-93f3a71c1b6d	ef76f479cb7e67828f17075c463bd69de4a0bbcb	44	125684.54875	16.31175	7116	0.37	7116	15.94175	6783	4629	9.36	-0.9976	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch444_read53691_strand.fast5	d67287db-746b-441d-9799-aad176592cf4	ef76f479cb7e67828f17075c463bd69de4a0bbcb	444	124952.96225	36.85925	17081	0.0	17081	36.85925	16346	12117	8.813	-1.0853	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch49_read18988_strand.fast5	af698e20-ec9e-414e-b5ba-bb4ff5f9dfdd	ef76f479cb7e67828f17075c463bd69de4a0bbcb	49	124282.343	88.0005	37024	0.0	19487	46.60475	18691	10142	12.674	-0.5259	46.64925	17519	41.35125	17014	10228	11.723	-0.6073	10161	16.415
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch62_read26179_strand.fast5	c8ff233e-e5fb-4b7f-85fc-7b7905afb1fc	ef76f479cb7e67828f17075c463bd69de4a0bbcb	62	131264.00475	109.16675	42979	0.0	25149	64.57175	22806	8436	7.123	-1.4021	64.687	17787	44.47975	16717	6396	6.248	-1.7386	7577	6.246
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch49_read18702_strand.fast5	58d1833d-73c4-4494-b260-8aaafbcba1da	ef76f479cb7e67828f17075c463bd69de4a0bbcb	49	123081.45025	32.574	13805	0.0	6918	16.34875	6753	4162	13.389	-0.4513	16.428	6854	16.146	6784	4161	13.134	-0.4915	4149	18.788
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch275_read21111_strand.fast5	5d6e15ec-3cbb-4ef1-a16f-dc30ca84b268	ef76f479cb7e67828f17075c463bd69de4a0bbcb	275	141260.5665	29.74375	12205	0.02	12205	29.72375	10958	774	4.609	-1.0896	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch209_read19576_strand.fast5	d3ddce04-6abb-4c86-b1d3-1f15e251bb14	ef76f479cb7e67828f17075c463bd69de4a0bbcb	209	135480.841	29.775	12987	0.03275	5693	12.98275	4848	1045	5.405	-1.2813	13.0335	7287	16.7415	6277	1296	4.652	-1.5959	204	4.6
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch167_read21595_strand.fast5	e0b49822-e2d7-4cad-a9df-2397f25e9763	ef76f479cb7e67828f17075c463bd69de4a0bbcb	167	145257.4635	8.77775	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch420_read222427_strand.fast5	ebc94d4e-fffc-4c49-94f0-a584ea86c1e1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	420	128035.39825	6.30125	2483	0.7985	2483	5.50275	2387	1804	9.73	-0.8958	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch444_read53469_strand.fast5	2e75e12c-9b3f-4bff-88c6-24aebfba3262	ef76f479cb7e67828f17075c463bd69de4a0bbcb	444	124082.06	2.5705	1117	0.0	578	1.29925	481	309	8.983	-0.9985	1.4095	488	1.161	462	313	8.354	-1.0692	292	9.99
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch268_read17236_strand.fast5	81a8dc60-32c4-49b1-9cd7-cde599ec7b1a	ef76f479cb7e67828f17075c463bd69de4a0bbcb	268	122904.48125	29.7395	11857	0.046	11857	29.6935	9747	5249	5.151	-1.9296	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch119_read17540_strand.fast5	6c124c0c-def0-46bc-80a1-66230043d5e0	ef76f479cb7e67828f17075c463bd69de4a0bbcb	119	124718.67525	33.081	14968	0.12975	8554	18.967	8224	6033	10.449	-0.7632	19.215	6366	13.866	6279	4785	10.016	-0.8688	5800	14.355
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch182_read23352_strand.fast5	11177fab-6921-4e0b-a8de-7011bcdff2ac	ef76f479cb7e67828f17075c463bd69de4a0bbcb	182	129366.09675	31.519	12881	2.3195	7806	17.74375	7608	4525	9.705	-0.93	20.1945	5017	11.3245	4754	3202	8.934	-1.0331	3131	12.061
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch229_read24173_strand.fast5	582c38db-603d-4fea-8165-353b670a7f65	ef76f479cb7e67828f17075c463bd69de4a0bbcb	229	123510.27275	1.23325	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch322_read16593_strand.fast5	948380f6-b38e-480e-aaef-0ea40892cf98	ef76f479cb7e67828f17075c463bd69de4a0bbcb	322	142021.06275	30.24275	11771	0.0	10073	25.7865	9129	354	5.852	-0.8861	26.2215	1535	4.02125	1221	47	4.537	-1.2296	93	1.964
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch44_read12559_strand.fast5	34702366-21c3-4459-97af-3a3e48a5210c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	44	127119.348	36.8625	14311	3.531	14311	33.3315	13945	9814	10.228	-0.8433	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch85_read50147_strand.fast5	c43f0a34-3e20-408e-ad6a-46e0b2aa2128	ef76f479cb7e67828f17075c463bd69de4a0bbcb	85	140987.01675	83.58675	36288	0.27625	36288	83.3105	34348	21963	10.121	-0.8299	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch256_read29071_strand.fast5	03bf1d0b-0ef3-48b9-89ab-78e981f9c24c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	256	123148.48775	3.457	1282	0.2765	793	1.9645	764	311	8.335	-1.1077	2.35375	443	1.10325	415	239	7.719	-1.1949	234	9.92
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch187_read57764_strand.fast5	fa29f74c-31ff-4abd-a6e9-6e61af2bd99b	ef76f479cb7e67828f17075c463bd69de4a0bbcb	187	124526.60225	83.6255	34107	2.70325	17715	42.322	17261	10684	11.487	-0.6561	45.281	16292	38.3445	15872	10568	11.309	-0.7048	10579	15.525
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch43_read23109_strand.fast5	907cfa36-51c1-4786-98f2-9ac22de300ee	ef76f479cb7e67828f17075c463bd69de4a0bbcb	43	126019.50675	71.5405	23388	0.089	23388	71.4515	22016	1222	5.519	-1.2035	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch203_read20370_strand.fast5	35bd24b3-be28-4c1d-b1df-aaafb4a04477	ef76f479cb7e67828f17075c463bd69de4a0bbcb	203	141582.565	30.4965	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch283_read17753_strand.fast5	73d9013e-0a0c-4edc-bf87-f431745e9cad	ef76f479cb7e67828f17075c463bd69de4a0bbcb	283	127132.2095	29.74375	12460	1.475	12460	28.26875	10977	1365	4.613	-1.4189	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch444_read54622_strand.fast5	f07696a2-c89b-45a2-9f47-5fdd322454c8	ef76f479cb7e67828f17075c463bd69de4a0bbcb	444	128939.36525	20.902	1219	18.2125	676	1.4935	646	430	7.918	-1.1878	19.8405	487	1.0615	453	368	7.565	-1.2198	344	8.566
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch197_read14559_strand.fast5	c6a63f4f-6834-4b0e-a139-9ee3ecd06502	ef76f479cb7e67828f17075c463bd69de4a0bbcb	197	126590.20925	29.496	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch59_read23435_strand.fast5	a594972e-2fc5-46db-949a-190b7dd2d54c	ef76f479cb7e67828f17075c463bd69de4a0bbcb	59	145626.21675	10.49525	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch99_read14549_strand.fast5	920e9f54-eace-4f2f-aa5d-d5febaa5aa44	ef76f479cb7e67828f17075c463bd69de4a0bbcb	99	130503.47275	15.65975	6033	1.581	6033	14.07875	5874	3561	11.202	-0.6941	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch311_read14245_strand.fast5	bd7ff972-9f09-4a2c-907f-f4a41f3dde49	ef76f479cb7e67828f17075c463bd69de4a0bbcb	311	144085.73525	1.09775	508	0.0	336	0.72875	282	186	6.887	-1.2678	0.771	152	0.32675	143	113	7.39	-0.8749	83	6.03
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch123_read21431_strand.fast5	c54b21b3-193f-4caf-982f-623d04a7feae	ef76f479cb7e67828f17075c463bd69de4a0bbcb	123	130022.55	6.364	2837	0.0	1955	4.46825	1857	1278	9.417	-0.9709	4.52925	856	1.83475	838	675	8.656	-1.0454	691	12.516
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch43_read22767_strand.fast5	f6ab6690-cd2b-47f8-8524-5a83841e84f2	ef76f479cb7e67828f17075c463bd69de4a0bbcb	43	122884.7505	1.511	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch161_read19244_strand.fast5	8adde759-0a2d-408b-9380-2bcfadb59015	ef76f479cb7e67828f17075c463bd69de4a0bbcb	161	145368.21725	34.9955	15522	0.725	15522	34.2705	13738	2079	5.143	-1.1815	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch480_read17890_strand.fast5	910a0692-82a1-4cae-8690-35d51990e9e6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	480	125240.5755	6.301	2716	0.0	1390	3.25425	1275	847	10.019	-0.8112	3.32275	1296	2.97825	1249	853	10.079	-0.8198	806	13.954
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch99_read13956_strand.fast5	15aa919a-e6b0-4bc4-87cc-2e1610e64b44	ef76f479cb7e67828f17075c463bd69de4a0bbcb	99	127196.1205	3.257	961	1.0395	961	2.2175	940	658	12.161	-0.5355	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch187_read57809_strand.fast5	f463ec8e-1af1-4094-98e4-5967628e9444	ef76f479cb7e67828f17075c463bd69de4a0bbcb	187	124883.07925	4.22825	909	2.107	495	1.13775	472	279	10.461	-0.6101	3.37025	363	0.858	353	246	7.997	-1.0638	240	13.301
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch99_read14470_strand.fast5	01058a55-6022-4a5d-8ef2-d24e6faaf023	ef76f479cb7e67828f17075c463bd69de4a0bbcb	99	129131.68575	3.00175	884	1.123	884	1.87875	846	523	8.95	-1.0036	0.0	0	0.0	0	0	0.0	0.0	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch97_read18776_strand.fast5	e70af438-d329-42f9-b856-c0bbe868d0d6	ef76f479cb7e67828f17075c463bd69de4a0bbcb	97	144223.01975	1.98225	773	0.29975	404	0.88925	384	277	9.991	-0.8264	1.301	322	0.68125	302	202	7.898	-1.0987	211	11.341
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch1_read17126_strand.fast5	fc6b9db6-592c-4334-92c4-67379c02ddcc	ef76f479cb7e67828f17075c463bd69de4a0bbcb	1	125537.21825	29.74175	13702	0.0155	12108	26.30625	10879	841	5.343	-0.9908	26.49225	1516	3.2495	1406	290	4.549	-1.4998	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch44_read12432_strand.fast5	cccb9439-c5be-41f3-b65c-f5044972b001	ef76f479cb7e67828f17075c463bd69de4a0bbcb	44	125417.1705	21.17225	9457	0.0	5061	11.3985	4836	3452	10.309	-0.8569	11.4475	4373	9.72475	4319	3349	9.969	-0.8956	3444	14.243
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch437_read16859_strand.fast5	62b8d1e4-0598-4104-9ee3-b7ca7cd0d8b3	ef76f479cb7e67828f17075c463bd69de4a0bbcb	437	138008.2045	2.8555	1277	0.04625	747	1.657	723	474	10.517	-0.7127	1.81	492	1.0455	469	345	8.922	-0.9482	431	12.952
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch131_read19952_strand.fast5	f79ed813-e98e-47be-9561-ea30ae8d7bac	ef76f479cb7e67828f17075c463bd69de4a0bbcb	131	129223.61425	24.70125	11526	0.105	6114	13.07675	5940	4450	8.462	-1.1718	13.25525	5381	11.446	5254	4131	8.914	-1.095	4200	11.908
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch405_read24486_strand.fast5	7d9aaa23-f2ae-4d0a-a49e-99239abbb4be	ef76f479cb7e67828f17075c463bd69de4a0bbcb	405	128820.728	4.1105	1813	0.0	1025	2.356	735	429	6.924	-1.4418	2.4575	746	1.653	651	477	6.694	-1.5085	434	7.417
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch356_read14587_strand.fast5	d356e936-a5ed-4923-9f5f-aed05c3f8756	ef76f479cb7e67828f17075c463bd69de4a0bbcb	356	144169.55675	82.55125	34620	5.51075	18002	39.63275	16956	11187	8.612	-1.145	45.255	16569	37.29625	15957	11374	9.172	-1.0681	10988	11.6
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch405_read23846_strand.fast5	625da5d4-3e6b-4933-b87a-602817c5adc1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	405	127099.149	49.937	21217	1.7035	12813	29.16375	12531	8646	12.489	-0.5501	30.9355	8374	19.0015	8255	5956	12.381	-0.565	5926	17.819
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch123_read19380_strand.fast5	160896c1-cba9-4457-a463-372b46c22e75	ef76f479cb7e67828f17075c463bd69de4a0bbcb	123	123895.96075	78.21675	33800	0.97775	3520	8.22975	3448	2113	12.022	-0.5718	9.232	30272	68.98475	28927	20033	10.108	-0.861	0	0.0
minion_20170222_FNFAB45479_MN19809_sequencing_run_Bluefintuna9d_Run1_70922_ch58_read13575_strand.fast5	88bfff34-fea9-436c-a212-b6048d202ae1	ef76f479cb7e67828f17075c463bd69de4a0bbcb	58	124684.4635	3.24975	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0	0.0
